image_id,file_name,distortion,severity,snr_db,var,amount,ksize,angle
341058,000000341058.jpg,gauss_noise,high,10.4745,1583.05,,,
341094,000000341094.jpg,gauss_noise,high,9.0141,2129.43,,,
342186,000000342186.jpg,gauss_noise,high,7.5678,2282.87,,,
342295,000000342295.jpg,gauss_noise,high,10.9672,2221.59,,,
342397,000000342397.jpg,gauss_noise,high,15.2133,1636.31,,,
342971,000000342971.jpg,gauss_noise,high,10.3397,1691.92,,,
343149,000000343149.jpg,gauss_noise,high,10.4599,2390.04,,,
343315,000000343315.jpg,gauss_noise,high,11.4442,2305.24,,,
343466,000000343466.jpg,gauss_noise,high,7.7838,2211.56,,,
343803,000000343803.jpg,gauss_noise,high,8.8289,2176.06,,,
344268,000000344268.jpg,gauss_noise,high,10.5335,2358.06,,,
344614,000000344614.jpg,gauss_noise,high,10.4954,1678.02,,,
344621,000000344621.jpg,gauss_noise,high,9.1992,2247.23,,,
345027,000000345027.jpg,gauss_noise,high,15.7355,1533.58,,,
346638,000000346638.jpg,gauss_noise,high,8.7645,2270.47,,,
347163,000000347163.jpg,gauss_noise,high,9.9241,1820.2,,,
347174,000000347174.jpg,gauss_noise,high,9.5224,2372.51,,,
347456,000000347456.jpg,gauss_noise,high,10.5389,1998.15,,,
347693,000000347693.jpg,gauss_noise,high,9.4586,1945.33,,,
347930,000000347930.jpg,gauss_noise,high,7.3465,2457.74,,,
348012,000000348012.jpg,gauss_noise,high,11.7384,2339.36,,,
348045,000000348045.jpg,gauss_noise,high,12.0225,1790.38,,,
348216,000000348216.jpg,gauss_noise,high,9.7273,1673.15,,,
348488,000000348488.jpg,gauss_noise,high,8.9469,2314.61,,,
348708,000000348708.jpg,gauss_noise,high,10.6523,1678.49,,,
349302,000000349302.jpg,gauss_noise,high,9.9891,2209.51,,,
349678,000000349678.jpg,gauss_noise,high,12.4605,1691.68,,,
349837,000000349837.jpg,gauss_noise,high,10.4058,2023.95,,,
350002,000000350002.jpg,gauss_noise,high,11.8985,1704.29,,,
350122,000000350122.jpg,gauss_noise,high,11.4004,1615.78,,,
350488,000000350488.jpg,gauss_noise,high,9.3889,2359.41,,,
351331,000000351331.jpg,gauss_noise,high,8.7202,2442.08,,,
351530,000000351530.jpg,gauss_noise,high,11.4487,1930.33,,,
351559,000000351559.jpg,gauss_noise,high,7.1775,2255.91,,,
351589,000000351589.jpg,gauss_noise,high,5.2,2494.5,,,
352491,000000352491.jpg,gauss_noise,high,10.6916,1754.57,,,
352582,000000352582.jpg,gauss_noise,high,6.8919,2158.97,,,
352618,000000352618.jpg,gauss_noise,high,10.665,2459.96,,,
352760,000000352760.jpg,gauss_noise,high,15.6701,1859.54,,,
353970,000000353970.jpg,gauss_noise,high,7.1675,2219.21,,,
354072,000000354072.jpg,gauss_noise,high,9.2127,2497.76,,,
354829,000000354829.jpg,gauss_noise,high,9.284,2321.64,,,
355169,000000355169.jpg,gauss_noise,high,6.8178,2410.9,,,
355257,000000355257.jpg,gauss_noise,high,12.4215,1578.08,,,
356125,000000356125.jpg,gauss_noise,high,10.9599,1957.63,,,
356169,000000356169.jpg,gauss_noise,high,10.0743,2071.21,,,
356347,000000356347.jpg,gauss_noise,high,8.0465,2089.7,,,
356428,000000356428.jpg,gauss_noise,high,8.8998,2438.57,,,
357060,000000357060.jpg,gauss_noise,high,7.6425,2045.17,,,
357737,000000357737.jpg,gauss_noise,high,11.0298,1828.91,,,
357816,000000357816.jpg,gauss_noise,high,13.1467,1576.12,,,
357903,000000357903.jpg,gauss_noise,high,8.8855,1853.14,,,
357941,000000357941.jpg,gauss_noise,high,9.584,2123.23,,,
357978,000000357978.jpg,gauss_noise,high,9.1569,2013.81,,,
358923,000000358923.jpg,gauss_noise,high,10.9984,1946.96,,,
359219,000000359219.jpg,gauss_noise,high,7.6776,2350.9,,,
360943,000000360943.jpg,gauss_noise,high,12.0405,2143.0,,,
360951,000000360951.jpg,gauss_noise,high,10.1203,2343.94,,,
361180,000000361180.jpg,gauss_noise,high,9.9919,2135.58,,,
361268,000000361268.jpg,gauss_noise,high,8.8257,1843.77,,,
361571,000000361571.jpg,gauss_noise,high,9.1509,2339.34,,,
362716,000000362716.jpg,gauss_noise,high,9.2417,2363.88,,,
363784,000000363784.jpg,gauss_noise,high,8.6693,1969.52,,,
364166,000000364166.jpg,gauss_noise,high,9.933,1864.41,,,
364587,000000364587.jpg,gauss_noise,high,8.8401,1631.37,,,
365095,000000365095.jpg,gauss_noise,high,6.8296,2289.12,,,
365766,000000365766.jpg,gauss_noise,high,10.3963,2034.34,,,
366141,000000366141.jpg,gauss_noise,high,9.9414,2302.89,,,
366199,000000366199.jpg,gauss_noise,high,12.3868,1526.66,,,
366611,000000366611.jpg,gauss_noise,high,10.5356,1591.97,,,
367095,000000367095.jpg,gauss_noise,high,11.4558,2098.28,,,
367818,000000367818.jpg,gauss_noise,high,13.0791,1705.91,,,
368456,000000368456.jpg,gauss_noise,high,10.7699,2263.69,,,
368684,000000368684.jpg,gauss_noise,high,9.639,2349.31,,,
368900,000000368900.jpg,gauss_noise,high,8.681,1892.32,,,
368961,000000368961.jpg,gauss_noise,high,11.1031,2163.78,,,
368982,000000368982.jpg,gauss_noise,high,10.2558,2174.7,,,
369442,000000369442.jpg,gauss_noise,high,8.8688,1832.15,,,
369541,000000369541.jpg,gauss_noise,high,9.229,1951.54,,,
369675,000000369675.jpg,gauss_noise,high,12.9959,1671.03,,,
369757,000000369757.jpg,gauss_noise,high,9.9987,1782.87,,,
369812,000000369812.jpg,gauss_noise,high,11.0985,2005.94,,,
370208,000000370208.jpg,gauss_noise,high,11.0463,1930.04,,,
370270,000000370270.jpg,gauss_noise,high,9.6507,2128.48,,,
370813,000000370813.jpg,gauss_noise,high,9.4149,1613.77,,,
370900,000000370900.jpg,gauss_noise,high,10.6312,2296.58,,,
371677,000000371677.jpg,gauss_noise,high,9.6832,1509.39,,,
371699,000000371699.jpg,gauss_noise,high,9.8154,1660.91,,,
372317,000000372317.jpg,gauss_noise,high,12.2081,1728.57,,,
372349,000000372349.jpg,gauss_noise,high,9.5189,2256.22,,,
372466,000000372466.jpg,gauss_noise,high,8.5695,2480.95,,,
372577,000000372577.jpg,gauss_noise,high,11.2351,1668.46,,,
372718,000000372718.jpg,gauss_noise,high,15.9372,2125.47,,,
373382,000000373382.jpg,gauss_noise,high,10.4126,1668.33,,,
373705,000000373705.jpg,gauss_noise,high,12.882,1833.72,,,
374551,000000374551.jpg,gauss_noise,high,8.5366,2069.48,,,
375469,000000375469.jpg,gauss_noise,high,11.0561,2442.47,,,
376206,000000376206.jpg,gauss_noise,high,12.5664,1761.0,,,
376278,000000376278.jpg,gauss_noise,high,10.3246,2161.61,,,
376284,000000376284.jpg,gauss_noise,high,8.975,1953.48,,,
376478,000000376478.jpg,gauss_noise,high,9.5402,2309.52,,,
377113,000000377113.jpg,gauss_noise,high,10.1029,1902.08,,,
377239,000000377239.jpg,gauss_noise,high,11.0838,2345.31,,,
377486,000000377486.jpg,gauss_noise,high,10.9432,1905.36,,,
377882,000000377882.jpg,gauss_noise,high,11.6247,1677.11,,,
378139,000000378139.jpg,gauss_noise,high,10.2975,2146.71,,,
378244,000000378244.jpg,gauss_noise,high,14.5201,2341.69,,,
378284,000000378284.jpg,gauss_noise,high,7.6504,2497.64,,,
378605,000000378605.jpg,gauss_noise,high,11.6368,1790.21,,,
379533,000000379533.jpg,gauss_noise,high,13.0883,1677.07,,,
379800,000000379800.jpg,gauss_noise,high,10.3442,2277.12,,,
380706,000000380706.jpg,gauss_noise,high,7.1352,2343.46,,,
380913,000000380913.jpg,gauss_noise,high,7.8326,2479.49,,,
381587,000000381587.jpg,gauss_noise,high,12.1909,1697.68,,,
381971,000000381971.jpg,gauss_noise,high,6.3185,2230.59,,,
382009,000000382009.jpg,gauss_noise,high,7.9022,2227.55,,,
382111,000000382111.jpg,gauss_noise,high,9.8582,1647.33,,,
382125,000000382125.jpg,gauss_noise,high,9.2803,2342.58,,,
382743,000000382743.jpg,gauss_noise,high,12.5353,2141.36,,,
383621,000000383621.jpg,gauss_noise,high,11.2416,1635.73,,,
384136,000000384136.jpg,gauss_noise,high,10.3252,1830.41,,,
384350,000000384350.jpg,gauss_noise,high,9.2835,2344.64,,,
384527,000000384527.jpg,gauss_noise,high,10.5387,2453.9,,,
384616,000000384616.jpg,gauss_noise,high,9.8881,1697.58,,,
384666,000000384666.jpg,gauss_noise,high,15.0905,1590.32,,,
385190,000000385190.jpg,gauss_noise,high,12.0687,1644.41,,,
385719,000000385719.jpg,gauss_noise,high,9.9336,2162.36,,,
386134,000000386134.jpg,gauss_noise,high,9.5831,2432.52,,,
386457,000000386457.jpg,gauss_noise,high,9.8732,1932.26,,,
387148,000000387148.jpg,gauss_noise,high,8.6019,2360.06,,,
387383,000000387383.jpg,gauss_noise,high,10.3074,1791.75,,,
388056,000000388056.jpg,gauss_noise,high,9.4797,2322.83,,,
388903,000000388903.jpg,gauss_noise,high,10.194,2408.38,,,
389109,000000389109.jpg,gauss_noise,high,5.1165,1683.03,,,
389566,000000389566.jpg,gauss_noise,high,11.1106,1507.03,,,
389933,000000389933.jpg,gauss_noise,high,5.1703,2419.99,,,
390555,000000390555.jpg,gauss_noise,high,10.8845,1788.16,,,
391375,000000391375.jpg,gauss_noise,high,1.3084,2491.22,,,
392933,000000392933.jpg,gauss_noise,high,6.6856,2165.13,,,
393226,000000393226.jpg,gauss_noise,high,10.6158,2293.18,,,
393569,000000393569.jpg,gauss_noise,high,7.9192,2462.42,,,
393838,000000393838.jpg,gauss_noise,high,8.4003,2339.03,,,
394328,000000394328.jpg,gauss_noise,high,9.9233,1899.46,,,
394611,000000394611.jpg,gauss_noise,high,11.2476,2181.27,,,
395180,000000395180.jpg,gauss_noise,high,7.8138,2314.67,,,
395801,000000395801.jpg,gauss_noise,high,12.01,1525.65,,,
395903,000000395903.jpg,gauss_noise,high,11.6924,1767.81,,,
396205,000000396205.jpg,gauss_noise,high,9.469,1893.38,,,
396274,000000396274.jpg,gauss_noise,high,9.6164,2449.67,,,
396338,000000396338.jpg,gauss_noise,high,9.2189,2371.54,,,
396729,000000396729.jpg,gauss_noise,high,11.0787,2363.46,,,
397681,000000397681.jpg,gauss_noise,high,11.5139,2204.21,,,
398203,000000398203.jpg,gauss_noise,high,11.1072,2171.79,,,
398377,000000398377.jpg,gauss_noise,high,10.3395,2410.84,,,
398742,000000398742.jpg,gauss_noise,high,13.517,1752.99,,,
399205,000000399205.jpg,gauss_noise,high,10.4768,1960.29,,,
399296,000000399296.jpg,gauss_noise,high,8.8063,2326.69,,,
399655,000000399655.jpg,gauss_noise,high,10.2604,2427.93,,,
400044,000000400044.jpg,gauss_noise,high,14.1626,1903.71,,,
400082,000000400082.jpg,gauss_noise,high,10.3696,1871.63,,,
401250,000000401250.jpg,gauss_noise,high,9.152,1953.93,,,
402118,000000402118.jpg,gauss_noise,high,6.9431,1657.15,,,
402519,000000402519.jpg,gauss_noise,high,6.7378,1510.72,,,
402720,000000402720.jpg,gauss_noise,high,7.4739,2237.28,,,
402774,000000402774.jpg,gauss_noise,high,7.0018,2399.82,,,
403122,000000403122.jpg,gauss_noise,high,10.9375,1744.22,,,
403353,000000403353.jpg,gauss_noise,high,9.123,2120.38,,,
403385,000000403385.jpg,gauss_noise,high,10.329,2204.8,,,
404191,000000404191.jpg,gauss_noise,high,10.4019,1986.23,,,
404479,000000404479.jpg,gauss_noise,high,12.0736,1736.71,,,
404484,000000404484.jpg,gauss_noise,high,8.8946,2258.4,,,
404534,000000404534.jpg,gauss_noise,high,11.5367,2255.97,,,
404805,000000404805.jpg,gauss_noise,high,10.6601,1842.09,,,
404922,000000404922.jpg,gauss_noise,high,7.409,2010.62,,,
404923,000000404923.jpg,gauss_noise,high,8.6157,1716.25,,,
405195,000000405195.jpg,gauss_noise,high,9.0561,2182.3,,,
405205,000000405205.jpg,gauss_noise,high,12.1583,1633.16,,,
405279,000000405279.jpg,gauss_noise,high,11.4926,2121.44,,,
405691,000000405691.jpg,gauss_noise,high,10.045,1557.32,,,
406417,000000406417.jpg,gauss_noise,high,14.5709,2399.42,,,
407002,000000407002.jpg,gauss_noise,high,12.3458,2286.59,,,
407825,000000407825.jpg,gauss_noise,high,11.813,1656.75,,,
407943,000000407943.jpg,gauss_noise,high,9.608,2032.46,,,
407960,000000407960.jpg,gauss_noise,high,7.6424,2378.87,,,
408112,000000408112.jpg,gauss_noise,high,10.8601,1614.35,,,
408774,000000408774.jpg,gauss_noise,high,11.3926,2025.6,,,
408830,000000408830.jpg,gauss_noise,high,8.9628,2120.28,,,
409211,000000409211.jpg,gauss_noise,high,7.3601,2166.5,,,
409268,000000409268.jpg,gauss_noise,high,10.789,1759.67,,,
409358,000000409358.jpg,gauss_noise,high,9.4978,1704.5,,,
409542,000000409542.jpg,gauss_noise,high,11.6365,1759.18,,,
410428,000000410428.jpg,gauss_noise,high,11.0717,1626.22,,,
410487,000000410487.jpg,gauss_noise,high,11.3461,1721.88,,,
410712,000000410712.jpg,gauss_noise,high,7.9006,1531.85,,,
410735,000000410735.jpg,gauss_noise,high,9.6398,2137.45,,,
410934,000000410934.jpg,gauss_noise,high,10.7472,1686.0,,,
411530,000000411530.jpg,gauss_noise,high,11.6603,1937.54,,,
411754,000000411754.jpg,gauss_noise,high,11.0447,1786.59,,,
411774,000000411774.jpg,gauss_noise,high,5.7896,2045.43,,,
411817,000000411817.jpg,gauss_noise,high,9.3491,2273.12,,,
411938,000000411938.jpg,gauss_noise,high,9.6761,2219.87,,,
412531,000000412531.jpg,gauss_noise,high,8.9172,1525.07,,,
412894,000000412894.jpg,gauss_noise,high,10.2427,1696.86,,,
413689,000000413689.jpg,gauss_noise,high,9.3659,2099.59,,,
414133,000000414133.jpg,gauss_noise,high,9.9374,2209.71,,,
414340,000000414340.jpg,gauss_noise,high,10.892,2429.56,,,
414673,000000414673.jpg,gauss_noise,high,8.3822,2410.13,,,
414676,000000414676.jpg,gauss_noise,high,13.1948,1630.46,,,
415194,000000415194.jpg,gauss_noise,high,10.3068,2133.16,,,
415238,000000415238.jpg,gauss_noise,high,6.4763,1836.36,,,
415990,000000415990.jpg,gauss_noise,high,11.7272,1858.41,,,
416170,000000416170.jpg,gauss_noise,high,9.2692,1520.69,,,
416837,000000416837.jpg,gauss_noise,high,13.1304,1709.43,,,
417465,000000417465.jpg,gauss_noise,high,7.6294,2115.11,,,
417608,000000417608.jpg,gauss_noise,high,13.0891,1684.31,,,
417779,000000417779.jpg,gauss_noise,high,10.2438,1584.71,,,
417911,000000417911.jpg,gauss_noise,high,13.3511,1575.92,,,
418062,000000418062.jpg,gauss_noise,high,12.9967,2134.15,,,
418281,000000418281.jpg,gauss_noise,high,9.8431,1980.9,,,
418696,000000418696.jpg,gauss_noise,high,8.6647,1811.43,,,
418961,000000418961.jpg,gauss_noise,high,5.5837,1875.25,,,
419098,000000419098.jpg,gauss_noise,high,9.9777,2283.47,,,
419201,000000419201.jpg,gauss_noise,high,8.572,1969.26,,,
419312,000000419312.jpg,gauss_noise,high,9.9952,1827.8,,,
419408,000000419408.jpg,gauss_noise,high,10.8587,1514.59,,,
420069,000000420069.jpg,gauss_noise,high,12.0265,1578.71,,,
420230,000000420230.jpg,gauss_noise,high,7.7394,1908.73,,,
420281,000000420281.jpg,gauss_noise,high,10.1467,1702.65,,,
420840,000000420840.jpg,gauss_noise,high,8.4903,2392.65,,,
420916,000000420916.jpg,gauss_noise,high,10.3339,1633.59,,,
421060,000000421060.jpg,gauss_noise,high,10.1522,2400.49,,,
421455,000000421455.jpg,gauss_noise,high,11.1415,1668.97,,,
421757,000000421757.jpg,gauss_noise,high,11.5756,1652.18,,,
421834,000000421834.jpg,gauss_noise,high,6.0322,1914.47,,,
422998,000000422998.jpg,gauss_noise,high,10.2315,1745.37,,,
423104,000000423104.jpg,gauss_noise,high,10.0314,2047.68,,,
423519,000000423519.jpg,gauss_noise,high,10.4317,1676.69,,,
424349,000000424349.jpg,gauss_noise,high,8.7753,2446.15,,,
424521,000000424521.jpg,gauss_noise,high,9.9621,1989.1,,,
424642,000000424642.jpg,gauss_noise,high,10.2953,1802.81,,,
424975,000000424975.jpg,gauss_noise,high,11.1597,2299.75,,,
425221,000000425221.jpg,gauss_noise,high,12.1402,1764.34,,,
425227,000000425227.jpg,gauss_noise,high,12.2556,2445.65,,,
425390,000000425390.jpg,gauss_noise,high,9.1785,1980.45,,,
425702,000000425702.jpg,gauss_noise,high,12.8067,2177.33,,,
425906,000000425906.jpg,gauss_noise,high,7.2455,1963.94,,,
425925,000000425925.jpg,gauss_noise,high,11.752,2431.86,,,
426241,000000426241.jpg,gauss_noise,high,9.1868,1848.18,,,
426253,000000426253.jpg,gauss_noise,high,3.9699,1923.18,,,
426268,000000426268.jpg,gauss_noise,high,10.6185,2497.97,,,
426329,000000426329.jpg,gauss_noise,high,8.1552,1767.39,,,
426372,000000426372.jpg,gauss_noise,high,11.7584,1687.69,,,
426376,000000426376.jpg,gauss_noise,high,13.4545,2367.53,,,
427338,000000427338.jpg,gauss_noise,high,8.622,1926.8,,,
427500,000000427500.jpg,gauss_noise,high,11.2683,1519.62,,,
428111,000000428111.jpg,gauss_noise,high,11.6785,1929.22,,,
429690,000000429690.jpg,gauss_noise,high,10.1993,2407.7,,,
429718,000000429718.jpg,gauss_noise,high,12.182,1546.58,,,
430056,000000430056.jpg,gauss_noise,high,9.866,2046.39,,,
431545,000000431545.jpg,gauss_noise,high,9.7335,2235.22,,,
431727,000000431727.jpg,gauss_noise,high,11.9372,2498.13,,,
431848,000000431848.jpg,gauss_noise,high,11.3183,1702.17,,,
432085,000000432085.jpg,gauss_noise,high,9.3359,2014.04,,,
433103,000000433103.jpg,gauss_noise,high,8.5459,1967.12,,,
434230,000000434230.jpg,gauss_noise,high,10.1901,1635.5,,,
435003,000000435003.jpg,gauss_noise,high,8.7369,2010.83,,,
435205,000000435205.jpg,gauss_noise,high,10.5779,2027.98,,,
435206,000000435206.jpg,gauss_noise,high,17.5617,1689.9,,,
435880,000000435880.jpg,gauss_noise,high,9.1677,1633.74,,,
436315,000000436315.jpg,gauss_noise,high,9.2772,1823.64,,,
436617,000000436617.jpg,gauss_noise,high,8.1281,1662.88,,,
436738,000000436738.jpg,gauss_noise,high,10.9744,1719.46,,,
436883,000000436883.jpg,gauss_noise,high,8.9412,1822.02,,,
437205,000000437205.jpg,gauss_noise,high,9.2576,2468.11,,,
437331,000000437331.jpg,gauss_noise,high,10.9655,1866.14,,,
437351,000000437351.jpg,gauss_noise,high,11.1318,2218.49,,,
437898,000000437898.jpg,gauss_noise,high,11.1073,1555.49,,,
438017,000000438017.jpg,gauss_noise,high,7.263,2097.03,,,
439426,000000439426.jpg,gauss_noise,high,9.4755,2051.48,,,
439773,000000439773.jpg,gauss_noise,high,7.4991,2130.48,,,
440184,000000440184.jpg,gauss_noise,high,10.7858,1783.18,,,
440336,000000440336.jpg,gauss_noise,high,6.1799,2293.66,,,
440475,000000440475.jpg,gauss_noise,high,7.5364,1658.55,,,
441442,000000441442.jpg,gauss_noise,high,7.9238,2153.66,,,
441491,000000441491.jpg,gauss_noise,high,10.8552,1845.78,,,
441586,000000441586.jpg,gauss_noise,high,12.6466,2250.0,,,
442306,000000442306.jpg,gauss_noise,high,8.347,2254.28,,,
442456,000000442456.jpg,gauss_noise,high,10.6107,1936.23,,,
443844,000000443844.jpg,gauss_noise,high,10.8858,1978.9,,,
444275,000000444275.jpg,gauss_noise,high,9.6057,1944.27,,,
444879,000000444879.jpg,gauss_noise,high,14.3456,1742.64,,,
445248,000000445248.jpg,gauss_noise,high,12.2254,2420.92,,,
445602,000000445602.jpg,gauss_noise,high,13.6113,1642.45,,,
445675,000000445675.jpg,gauss_noise,high,10.5785,1686.01,,,
445792,000000445792.jpg,gauss_noise,high,10.8923,2266.2,,,
445846,000000445846.jpg,gauss_noise,high,11.8175,1518.66,,,
446117,000000446117.jpg,gauss_noise,high,11.206,1939.66,,,
446207,000000446207.jpg,gauss_noise,high,7.4641,2340.3,,,
447169,000000447169.jpg,gauss_noise,high,11.2914,1551.76,,,
447313,000000447313.jpg,gauss_noise,high,9.3624,2284.9,,,
448076,000000448076.jpg,gauss_noise,high,10.5163,2219.34,,,
449198,000000449198.jpg,gauss_noise,high,8.2988,1848.52,,,
449312,000000449312.jpg,gauss_noise,high,10.9138,1668.16,,,
449996,000000449996.jpg,gauss_noise,high,12.776,1846.16,,,
450202,000000450202.jpg,gauss_noise,high,10.3419,2339.37,,,
450399,000000450399.jpg,gauss_noise,high,8.9905,2038.12,,,
450758,000000450758.jpg,gauss_noise,high,12.5145,1564.01,,,
451084,000000451084.jpg,gauss_noise,high,12.4635,2333.25,,,
451435,000000451435.jpg,gauss_noise,high,8.1282,2137.38,,,
451571,000000451571.jpg,gauss_noise,high,10.1392,1645.34,,,
451693,000000451693.jpg,gauss_noise,high,9.7195,1643.85,,,
452084,000000452084.jpg,gauss_noise,high,11.059,2469.41,,,
452793,000000452793.jpg,gauss_noise,high,10.4648,1861.47,,,
453001,000000453001.jpg,gauss_noise,high,10.1922,1515.63,,,
453166,000000453166.jpg,gauss_noise,high,6.8966,1901.98,,,
453302,000000453302.jpg,gauss_noise,high,9.9115,2416.36,,,
453708,000000453708.jpg,gauss_noise,high,8.8353,1791.87,,,
453841,000000453841.jpg,gauss_noise,high,9.3363,2315.1,,,
453981,000000453981.jpg,gauss_noise,high,9.5196,2023.03,,,
454750,000000454750.jpg,gauss_noise,high,13.6127,1526.87,,,
454798,000000454798.jpg,gauss_noise,high,10.707,1888.88,,,
455597,000000455597.jpg,gauss_noise,high,8.4316,2198.84,,,
455716,000000455716.jpg,gauss_noise,high,9.9225,1929.46,,,
456303,000000456303.jpg,gauss_noise,high,9.3445,2467.26,,,
458663,000000458663.jpg,gauss_noise,high,8.8294,1628.8,,,
459195,000000459195.jpg,gauss_noise,high,9.9585,2191.98,,,
459396,000000459396.jpg,gauss_noise,high,9.9967,2240.1,,,
459662,000000459662.jpg,gauss_noise,high,10.0422,1770.86,,,
459757,000000459757.jpg,gauss_noise,high,10.535,1528.56,,,
459809,000000459809.jpg,gauss_noise,high,9.4687,1922.34,,,
459887,000000459887.jpg,gauss_noise,high,9.3051,2226.71,,,
460160,000000460160.jpg,gauss_noise,high,10.5841,1693.82,,,
460379,000000460379.jpg,gauss_noise,high,10.6672,1671.31,,,
460682,000000460682.jpg,gauss_noise,high,11.08,1705.53,,,
460683,000000460683.jpg,gauss_noise,high,8.3841,2058.81,,,
